35.7999992	-15.96	359.454559
35.7999992	-15.96	364.44696
35.7999992	-15.96	369.439392
35.7999992	-15.96	374.431824
35.7999992	-15.96	379.424255
35.7999992	-15.96	384.416656
35.7999992	-15.96	389.409088
35.7999992	-15.96	394.40152
35.7999992	-15.96	399.393951
35.7999992	-15.96	404.386353
35.7999992	-15.96	409.378784
35.7999992	-15.96	414.371216
35.7999992	-15.96	419.363647
35.7999992	-15.96	424.356049
35.7999992	-15.96	429.34848
35.7999992	-15.96	434.340912
35.7999992	-15.96	439.333344
35.7999992	-15.96	444.325745
35.7999992	-15.96	449.318176
35.7999992	-15.96	454.310608
35.7999992	-15.96	459.30304
35.7999992	-15.96	464.295441
35.7999992	-15.96	469.287872
35.7999992	-15.96	474.280304
35.7999992	-15.96	479.272736
35.7999992	-15.96	484.265137
35.7999992	-15.96	489.257568
35.7999992	-15.96	494.25
35.7999992	-15.96	499.242432
35.7999992	-15.96	504.234863
35.7999992	-15.96	509.227264
35.7999992	-15.96	514.219727
35.7999992	-15.96	519.212097
35.7999992	-15.96	524.204529
35.7999992	-15.96	529.19696
35.7999992	-15.96	534.189392
35.7999992	-15.96	539.181824
35.7999992	-15.96	544.174255
35.7999992	-15.96	549.166687
35.7999992	-15.96	554.159119
35.7999992	-15.96	559.151489
35.7999992	-15.96	564.143921
35.7999992	-15.96	569.136353
35.7999992	-15.96	574.128784
35.7999992	-15.96	579.121216
35.7999992	-15.96	584.113647
35.7999992	-15.96	589.106079
35.7999992	-15.96	594.098511
35.7999992	-15.96	599.090881
35.7999992	-15.96	604.083313
35.7999992	-15.96	609.075745
35.7999992	-15.96	614.068176
35.7999992	-15.96	619.060608
35.7999992	-15.96	624.05304
35.7999992	-15.96	629.045471
35.7999992	-15.96	634.037903
35.7999992	-15.96	639.030273
35.7999992	-15.96	644.022705
35.7999992	-15.96	649.015137
35.7999992	-15.96	654.007568
40.7999992	-15.96	654.007568
40.7999992	-15.96	649.015137
40.7999992	-15.96	644.022705
40.7999992	-15.96	639.030273
40.7999992	-15.96	634.037903
40.7999992	-15.96	629.045471
40.7999992	-15.96	624.05304
40.7999992	-15.96	619.060608
40.7999992	-15.96	614.068176
40.7999992	-15.96	609.075745
40.7999992	-15.96	604.083313
40.7999992	-15.96	599.090881
40.7999992	-15.96	594.098511
40.7999992	-15.96	589.106079
40.7999992	-15.96	584.113647
40.7999992	-15.96	579.121216
40.7999992	-15.96	574.128784
40.7999992	-15.96	569.136353
40.7999992	-15.96	564.143921
40.7999992	-15.96	559.151489
40.7999992	-15.96	554.159119
40.7999992	-15.96	549.166687
40.7999992	-15.96	544.174255
40.7999992	-15.96	539.181824
40.7999992	-15.96	534.189392
40.7999992	-15.96	529.19696
40.7999992	-15.96	524.204529
40.7999992	-15.96	519.212097
40.7999992	-15.96	514.219727
40.7999992	-15.96	509.227264
40.7999992	-15.96	504.234863
40.7999992	-15.96	499.242432
40.7999992	-15.96	494.25
40.7999992	-15.96	489.257568
40.7999992	-15.96	484.265137
40.7999992	-15.96	479.272736
40.7999992	-15.96	474.280304
40.7999992	-15.96	469.287872
40.7999992	-15.96	464.295441
40.7999992	-15.96	459.30304
40.7999992	-15.96	454.310608
40.7999992	-15.96	449.318176
40.7999992	-15.96	444.325745
40.7999992	-15.96	439.333344
40.7999992	-15.96	434.340912
40.7999992	-15.96	429.34848
40.7999992	-15.96	424.356049
40.7999992	-15.96	419.363647
40.7999992	-15.96	414.371216
40.7999992	-15.96	409.378784
40.7999992	-15.96	404.386353
40.7999992	-15.96	399.393951
40.7999992	-15.96	394.40152
40.7999992	-15.96	389.409088
40.7999992	-15.96	384.416656
40.7999992	-15.96	379.424255
40.7999992	-15.96	374.431824
40.7999992	-15.96	369.439392
40.7999992	-15.96	364.44696
40.7999992	-15.96	359.454559
40.7999992	-15.96	354.462128
40.7999992	-15.96	349.469696
40.7999992	-15.96	344.477264
40.7999992	-15.96	339.484863
40.7999992	-15.96	334.492432
40.7999992	-15.96	329.5
40.7999992	-15.96	324.507568
40.7999992	-15.96	319.515137
40.7999992	-15.96	314.522736
40.7999992	-15.96	309.530304
40.7999992	-15.96	304.537872
40.7999992	-15.96	299.545441
40.7999992	-15.96	294.55304
40.7999992	-15.96	289.560608
40.7999992	-15.96	284.568176
40.7999992	-15.96	279.575745
40.7999992	-15.96	274.583344
40.7999992	-15.96	269.590912
40.7999992	-15.96	264.59848
40.7999992	-15.96	259.606049
40.7999992	-15.96	254.613632
40.7999992	-15.96	249.621216
40.7999992	-15.96	244.628784
40.7999992	-15.96	239.636368
40.7999992	-15.96	234.643936
40.7999992	-15.96	229.65152
40.7999992	-15.96	224.659088
40.7999992	-15.96	219.666672
40.7999992	-15.96	214.67424
40.7999992	-15.96	209.681824
40.7999992	-15.96	204.689392
40.7999992	-15.96	199.696976
40.7999992	-15.96	194.704544
40.7999992	-15.96	189.712128
40.7999992	-15.96	184.719696
40.7999992	-15.96	179.72728
40.7999992	-15.96	174.734848
40.7999992	-15.96	169.742432
40.7999992	-15.96	164.75
40.7999992	-15.96	159.757568
40.7999992	-15.96	154.765152
40.7999992	-15.96	149.77272
40.7999992	-15.96	144.780304
40.7999992	-15.96	139.787872
40.7999992	-15.96	134.795456
40.7999992	-15.96	129.803024
40.7999992	-15.96	124.810608
40.7999992	-15.96	119.818184
40.7999992	-15.96	114.82576
40.7999992	-15.96	109.833336
40.7999992	-15.96	104.840912
40.7999992	-15.96	99.8484879
40.7999992	-15.96	94.8560638
40.7999992	-15.96	89.8636398
40.7999992	-15.96	84.8712158
40.7999992	-15.96	79.8787842
40.7999992	-15.96	74.8863602
40.7999992	-15.96	69.8939362
40.7999992	-15.96	64.9015121
40.7999992	-15.96	59.9090919
40.7999992	-15.96	54.9166679
40.7999992	-15.96	49.9242439
40.7999992	-15.96	44.9318199
40.7999992	-15.96	39.9393921
